7.1341e+05,1.1346
7.135e+05,1.0543
7.1359e+05,0.95166
7.1368e+05,0.86289
7.1378e+05,0.8671
7.1387e+05,0.8671
7.1396e+05,0.92028
7.1405e+05,0.98582
7.1414e+05,1.0225
7.1423e+05,1.0886
7.1432e+05,1.0852
7.1442e+05,1.0852
7.1451e+05,1.0986
7.146e+05,1.2179
7.1469e+05,1.2781
7.1478e+05,1.2267
7.1487e+05,1.335
7.1496e+05,1.3661
7.1505e+05,1.1663
7.1515e+05,1.0919
7.1524e+05,1.0886
7.1533e+05,1.3244
7.1542e+05,1.3507
7.1551e+05,1.3838
7.156e+05,1.4679
7.1569e+05,1.5433
7.1578e+05,1.5454
7.1588e+05,1.4469
7.1597e+05,1.4231
7.1606e+05,1.335
7.1615e+05,1.3455
7.1624e+05,1.3191
7.1633e+05,1.3558
7.1642e+05,1.3813
7.1652e+05,1.4012
7.1661e+05,1.3686
7.167e+05,1.3635
7.1679e+05,1.3813
7.1688e+05,1.3507
7.1697e+05,1.3686
7.1706e+05,1.3838
7.1715e+05,1.4061
7.1724e+05,1.4183
7.1734e+05,1.4398
7.1743e+05,1.4279
7.1752e+05,1.4351
7.1761e+05,1.4303
7.177e+05,1.4375
7.1779e+05,1.4375
7.1788e+05,1.4563
7.1798e+05,1.5304
7.1807e+05,1.5831
7.1816e+05,1.5707
7.1825e+05,1.6448
7.1834e+05,1.5769
7.1843e+05,1.5129
7.1852e+05,1.6134
7.1861e+05,1.6677
7.1871e+05,1.7405
7.188e+05,1.7475
7.1889e+05,1.744
7.1898e+05,1.6974
7.1907e+05,1.7968
7.1916e+05,1.8405
7.1925e+05,1.8825
7.1934e+05,1.9685
7.1944e+05,2.0347
7.1953e+05,1.9559
7.1962e+05,2.0592
7.1971e+05,2.0001
7.198e+05,1.8547
7.1989e+05,1.7405
7.1998e+05,1.8749
7.2008e+05,1.8148
7.2017e+05,1.78
7.2026e+05,1.8034
7.2035e+05,1.8099
7.2044e+05,1.8795
7.2053e+05,1.85
7.2062e+05,1.9036
7.2072e+05,1.9315
7.2081e+05,1.9587
7.209e+05,1.9081
7.2099e+05,1.9755
7.2108e+05,2.0202
7.2117e+05,2.0844
7.2126e+05,2.0055
7.2136e+05,2.0451
7.2144e+05,2.0618
7.2154e+05,2.1318
7.2163e+05,2.0794
7.2172e+05,2.0451
7.2181e+05,2.0618
7.219e+05,2.0268
7.2199e+05,1.9272
7.2209e+05,2.0096
7.2218e+05,1.9851
7.2227e+05,1.9933
7.2236e+05,2.0399
7.2245e+05,2.0844
7.2254e+05,2.1353
7.2263e+05,2.1306
7.2272e+05,2.1983
7.2282e+05,2.2105
7.2291e+05,2.1872
7.23e+05,2.2332
7.2309e+05,2.3408
7.2318e+05,2.5455
