7.1551e+05,5.6671
7.156e+05,5.6839
7.1569e+05,5.6927
7.1578e+05,5.6964
7.1588e+05,5.7018
7.1597e+05,5.7114
7.1606e+05,5.7314
7.1615e+05,5.7443
7.1624e+05,5.763
7.1633e+05,5.7817
7.1642e+05,5.7976
7.1652e+05,5.8156
7.1661e+05,5.838
7.167e+05,5.8559
7.1679e+05,5.8718
7.1688e+05,5.8936
7.1697e+05,5.9154
7.1706e+05,5.936
7.1715e+05,5.9558
7.1724e+05,5.9743
7.1734e+05,5.991
7.1743e+05,6.0091
7.1752e+05,6.0328
7.1761e+05,6.0514
7.177e+05,6.0712
7.1779e+05,6.087
7.1788e+05,6.1081
7.1798e+05,6.1295
7.1807e+05,6.1468
7.1816e+05,6.1553
7.1825e+05,6.1642
7.1834e+05,6.1742
7.1843e+05,6.1938
7.1852e+05,6.2186
7.1861e+05,6.2436
7.1871e+05,6.263
7.188e+05,6.2789
7.1889e+05,6.2964
7.1898e+05,6.3164
7.1907e+05,6.34
7.1916e+05,6.3533
7.1925e+05,6.3604
7.1934e+05,6.3666
7.1944e+05,6.3766
7.1953e+05,6.3755
7.1962e+05,6.3889
7.1971e+05,6.4154
7.198e+05,6.4402
7.1989e+05,6.4768
7.1998e+05,6.5118
7.2008e+05,6.5403
7.2017e+05,6.5657
7.2026e+05,6.5978
7.2035e+05,6.6197
7.2044e+05,6.6571
7.2053e+05,6.6875
7.2062e+05,6.7036
7.2072e+05,6.7254
7.2081e+05,6.7326
7.209e+05,6.7517
7.2099e+05,6.7686
7.2108e+05,6.7774
7.2117e+05,6.7889
7.2126e+05,6.8047
7.2136e+05,6.8298
7.2144e+05,6.87
7.2154e+05,6.8992
7.2163e+05,6.9238
7.2172e+05,6.9566
7.2181e+05,6.9825
7.219e+05,7.0128
7.2199e+05,7.0492
7.2209e+05,7.0804
7.2218e+05,7.1048
7.2227e+05,7.1278
7.2236e+05,7.147
7.2245e+05,7.1641
7.2254e+05,7.1842
7.2263e+05,7.2042
7.2272e+05,7.2196
7.2282e+05,7.2355
7.2291e+05,7.2605
7.23e+05,7.2821
7.2309e+05,7.2955
7.2318e+05,7.3131
7.2327e+05,7.3325
7.2336e+05,7.3614
7.2346e+05,7.3776
7.2355e+05,7.4004
7.2364e+05,7.4208
7.2373e+05,7.4419
7.2382e+05,7.4705
7.2391e+05,7.488
7.24e+05,7.5099
7.2409e+05,7.5275
7.2418e+05,7.5527
7.2428e+05,7.6085
7.2437e+05,7.6273
7.2446e+05,7.6417
7.2455e+05,7.6608
7.2464e+05,7.6849
7.2473e+05,7.7031
7.2482e+05,7.7162
7.2492e+05,7.7434
7.2501e+05,7.769
7.251e+05,7.7885
7.2519e+05,7.8064
7.2528e+05,7.8209
7.2537e+05,7.8372
7.2546e+05,7.8652
7.2555e+05,7.889
7.2565e+05,7.9113
7.2574e+05,7.9207
7.2583e+05,7.9283
7.2592e+05,7.9372
7.2601e+05,7.9468
7.261e+05,7.9692
7.2619e+05,7.9856
7.2628e+05,7.9919
7.2638e+05,8.0024
7.2647e+05,8.0063
7.2656e+05,8.0156
7.2665e+05,8.0367
7.2674e+05,8.0559
7.2683e+05,8.0678
7.2692e+05,8.0752
7.2702e+05,8.0878
7.2711e+05,8.0931
7.272e+05,8.1083
7.2729e+05,8.1173
7.2738e+05,8.1182
7.2747e+05,8.1233
7.2756e+05,8.1327
7.2766e+05,8.1296
7.2775e+05,8.1346
7.2784e+05,8.1388
7.2793e+05,8.135
7.2802e+05,8.1439
7.2811e+05,8.1468
7.282e+05,8.1532
7.283e+05,8.1548
7.2838e+05,8.1546
7.2848e+05,8.1565
7.2857e+05,8.1566
7.2866e+05,8.158
7.2875e+05,8.1744
7.2884e+05,8.1893
7.2893e+05,8.1968
7.2902e+05,8.2126
7.2912e+05,8.2222
7.2921e+05,8.2305
7.293e+05,8.2455
7.2939e+05,8.2562
7.2948e+05,8.2677
7.2957e+05,8.2848
7.2966e+05,8.2998
7.2976e+05,8.3199
7.2985e+05,8.3367
7.2994e+05,8.3565
7.3003e+05,8.3815
7.3012e+05,8.3945
7.3021e+05,8.4112
7.303e+05,8.4246
7.3039e+05,8.4399
7.3049e+05,8.4553
7.3058e+05,8.4684
7.3067e+05,8.4853
7.3076e+05,8.4999
7.3085e+05,8.5293
7.3094e+05,8.5492
7.3103e+05,8.5824
7.3112e+05,8.5978
7.3122e+05,8.6091
7.3131e+05,8.6184
7.314e+05,8.638
7.3149e+05,8.6582
7.3158e+05,8.6737
7.3167e+05,8.6965
7.3176e+05,8.7093
7.3186e+05,8.7082
7.3195e+05,8.722
7.3204e+05,8.7414
7.3213e+05,8.7533
7.3222e+05,8.7647
7.3231e+05,8.7684
7.324e+05,8.7783
7.3249e+05,8.7933
7.3259e+05,8.805
7.3268e+05,8.8172
7.3277e+05,8.8291
7.3286e+05,8.8435
7.3295e+05,8.8617
7.3304e+05,8.8743
7.3313e+05,8.8906
7.3322e+05,8.9075
7.3332e+05,8.9169
7.3341e+05,8.9417
7.335e+05,8.9509
7.3359e+05,8.9672
7.3368e+05,9.0095
7.3377e+05,9.0315
7.3386e+05,9.0395
7.3396e+05,9.0388
7.3405e+05,9.0458
7.3414e+05,9.0477
7.3423e+05,9.0594
7.3432e+05,9.0682
7.3441e+05,9.0813
7.345e+05,9.0965
7.3459e+05,9.1178
7.3468e+05,9.1616
7.3478e+05,9.1748
7.3487e+05,9.1928
7.3496e+05,9.2081
7.3505e+05,9.2287
7.3514e+05,9.2541
7.3524e+05,9.2637
7.3532e+05,9.2751
7.3542e+05,9.2894
7.3551e+05,9.3071
7.356e+05,9.3233
