7.1551e+05,7.3902
7.156e+05,7.3152
7.1569e+05,7.3395
7.1578e+05,7.3784
7.1588e+05,7.0112
7.1597e+05,7.1285
7.1606e+05,7.0003
7.1615e+05,6.9688
7.1624e+05,7.1793
7.1633e+05,7.2313
7.1642e+05,7.2647
7.1652e+05,7.2189
7.1661e+05,7.2745
7.167e+05,7.2471
7.1679e+05,7.1884
7.1688e+05,7.355
7.1697e+05,7.3356
7.1706e+05,7.3702
7.1715e+05,7.4748
7.1724e+05,7.3072
7.1734e+05,7.3245
7.1743e+05,7.346
7.1752e+05,7.2828
7.1761e+05,7.3025
7.177e+05,7.2605
7.1779e+05,7.3052
7.1788e+05,7.3011
7.1798e+05,7.4122
7.1807e+05,7.2399
7.1816e+05,7.0851
7.1825e+05,6.9527
7.1834e+05,6.8977
7.1843e+05,6.9622
7.1852e+05,7.1293
7.1861e+05,7.2591
7.1871e+05,7.1762
7.188e+05,7.2903
7.1889e+05,7.2478
7.1898e+05,7.3499
7.1907e+05,7.3447
7.1916e+05,7.3531
7.1925e+05,7.3317
7.1934e+05,7.3179
7.1944e+05,7.1907
7.1953e+05,7.1846
7.1962e+05,7.2335
7.1971e+05,7.3356
7.198e+05,7.5459
7.1989e+05,7.5549
7.1998e+05,7.6138
7.2008e+05,7.6212
7.2017e+05,7.7385
7.2026e+05,7.7553
7.2035e+05,7.7205
7.2044e+05,7.8164
7.2053e+05,7.769
7.2062e+05,7.7685
7.2072e+05,7.6338
7.2081e+05,7.5358
7.209e+05,7.3304
7.2099e+05,7.3492
7.2108e+05,7.3219
7.2117e+05,7.0475
7.2126e+05,6.8824
7.2136e+05,6.9007
7.2144e+05,6.9912
7.2154e+05,7.142
7.2163e+05,7.1861
7.2172e+05,7.2591
7.2181e+05,7.3099
7.219e+05,7.4501
7.2199e+05,7.4978
7.2209e+05,7.6319
7.2218e+05,7.5459
7.2227e+05,7.5751
7.2236e+05,7.6695
7.2245e+05,7.6168
7.2254e+05,7.6353
7.2263e+05,7.5858
7.2272e+05,7.6227
7.2282e+05,7.5213
7.2291e+05,7.5564
7.23e+05,7.5132
7.2309e+05,7.3119
7.2318e+05,6.9537
7.2327e+05,7.0867
7.2336e+05,7.2937
7.2346e+05,7.3011
7.2355e+05,7.1747
7.2364e+05,6.9518
7.2373e+05,6.8145
7.2382e+05,6.8134
7.2391e+05,6.8363
7.24e+05,6.8046
7.2409e+05,7.0423
7.2418e+05,7.1724
7.2428e+05,7.3815
7.2437e+05,7.4576
7.2446e+05,7.4443
7.2455e+05,7.4313
7.2464e+05,7.4164
7.2473e+05,7.5191
7.2482e+05,7.4372
7.2492e+05,7.3852
7.2501e+05,7.4955
7.251e+05,7.4242
7.2519e+05,7.4242
7.2528e+05,7.5715
7.2537e+05,7.5369
7.2546e+05,7.5213
7.2555e+05,7.4307
7.2565e+05,7.5137
7.2574e+05,7.4536
7.2583e+05,7.374
7.2592e+05,7.4354
7.2601e+05,7.2442
7.261e+05,7.3343
7.2619e+05,7.2984
7.2628e+05,7.3079
7.2638e+05,7.3544
7.2647e+05,7.2598
7.2656e+05,7.2421
7.2665e+05,7.1538
7.2674e+05,7.1317
7.2683e+05,7.1616
7.2692e+05,7.0707
7.2702e+05,7.0121
7.2711e+05,6.8763
7.272e+05,6.8255
7.2729e+05,6.9431
7.2738e+05,6.9226
7.2747e+05,6.9838
7.2756e+05,7.1678
7.2766e+05,7.0432
7.2775e+05,7.0783
7.2784e+05,7.1123
7.2793e+05,6.9875
7.2802e+05,7.1546
7.2811e+05,7.2027
7.282e+05,7.335
7.283e+05,7.355
7.2838e+05,7.2506
7.2848e+05,7.2957
7.2857e+05,7.2828
7.2866e+05,7.1301
7.2875e+05,7.1554
7.2884e+05,7.2218
7.2893e+05,7.2661
7.2902e+05,7.2612
7.2912e+05,7.291
7.2921e+05,7.2964
7.293e+05,7.2226
7.2939e+05,7.2841
7.2948e+05,7.3092
7.2957e+05,7.3434
7.2966e+05,7.3563
7.2976e+05,7.3569
7.2985e+05,7.4031
7.2994e+05,7.3665
7.3003e+05,7.4911
7.3012e+05,7.4443
7.3021e+05,7.3518
7.303e+05,7.3994
7.3039e+05,7.4431
7.3049e+05,7.3803
7.3058e+05,7.3518
7.3067e+05,7.3179
7.3076e+05,7.3343
7.3085e+05,7.3715
7.3094e+05,7.4
7.3103e+05,7.3537
7.3112e+05,7.3576
7.3122e+05,7.4037
7.3131e+05,7.4483
7.314e+05,7.4978
7.3149e+05,7.4889
7.3158e+05,7.4536
7.3167e+05,7.5321
7.3176e+05,7.5699
7.3186e+05,7.629
7.3195e+05,7.5999
7.3204e+05,7.511
7.3213e+05,7.5522
7.3222e+05,7.6217
7.3231e+05,7.5305
7.324e+05,7.6343
7.3249e+05,7.6737
7.3259e+05,7.5979
7.3268e+05,7.5853
7.3277e+05,7.4966
7.3286e+05,7.4501
7.3295e+05,7.4079
7.3304e+05,7.3099
7.3313e+05,7.2779
7.3322e+05,7.0758
7.3332e+05,6.9441
7.3341e+05,6.9127
7.335e+05,6.9527
7.3359e+05,6.7093
7.3368e+05,6.3279
7.3377e+05,6.2246
7.3386e+05,6.3716
7.3396e+05,6.3716
7.3405e+05,6.3647
7.3414e+05,6.4552
7.3423e+05,6.2841
7.3432e+05,6.3869
7.3441e+05,6.2897
7.345e+05,6.3969
7.3459e+05,6.4102
7.3468e+05,6.477
7.3478e+05,6.5425
7.3487e+05,6.5439
7.3496e+05,6.6294
7.3505e+05,6.7417
7.3514e+05,6.8835
7.3524e+05,6.9067
7.3532e+05,6.7476
7.3542e+05,6.7569
7.3551e+05,6.9177
7.356e+05,6.8804
7.3569e+05,6.833
7.3578e+05,6.9067
7.3587e+05,6.9856
7.3596e+05,6.8814
7.3606e+05,7.0909
7.3615e+05,7.0976
7.3624e+05,7.037
7.3633e+05,7.0282
7.3642e+05,7.0817
7.3651e+05,6.9679
7.366e+05,7.1452
7.367e+05,7.0809
7.3679e+05,7.1041
7.3688e+05,7.0344
7.3697e+05,NaN
