7.1113e+05,1.9636
7.1122e+05,2.0329
7.1131e+05,2.0979
7.114e+05,2.1567
7.1149e+05,2.2077
7.1158e+05,2.2527
7.1168e+05,2.2826
7.1177e+05,2.308
7.1186e+05,2.326
7.1195e+05,2.3387
7.1204e+05,2.3568
7.1213e+05,2.3745
7.1222e+05,2.4143
7.1231e+05,2.4517
7.1240e+05,2.4944
7.125e+05,2.5354
7.1259e+05,2.5655
7.1268e+05,2.5865
7.1277e+05,2.6061
7.1286e+05,2.6228
7.1295e+05,2.6235
7.1304e+05,2.6486
7.1314e+05,2.6655
7.1323e+05,2.6821
7.1332e+05,2.7061
7.1341e+05,2.7258
7.135e+05,2.7351
7.1359e+05,2.7525
7.1368e+05,2.7603
7.1378e+05,2.7801
7.1387e+05,2.8093
7.1396e+05,2.8448
7.1405e+05,2.8832
7.1414e+05,2.9203
7.1423e+05,2.9526
7.1432e+05,2.9683
7.1442e+05,2.9937
7.1451e+05,3.0235
7.146e+05,3.0369
7.1469e+05,3.0539
7.1478e+05,3.0569
7.1487e+05,3.0554
7.1496e+05,3.0656
7.1505e+05,3.0699
7.1515e+05,3.1279
7.1524e+05,3.1406
7.1533e+05,3.1638
7.1542e+05,3.2002
7.1551e+05,3.2356
7.156e+05,3.2683
7.1569e+05,3.2878
7.1578e+05,3.3144
7.1588e+05,3.3245
7.1597e+05,3.3248
7.1606e+05,3.3288
7.1615e+05,3.3365
7.1624e+05,3.3451
7.1633e+05,3.3569
7.1642e+05,3.3697
7.1652e+05,3.386
7.1661e+05,3.4085
7.167e+05,3.443
7.1679e+05,3.4735
7.1688e+05,3.5053
7.1697e+05,3.5367
7.1706e+05,3.5794
7.1715e+05,3.6129
7.1724e+05,3.6398
7.1734e+05,3.6728
7.1743e+05,3.6955
7.1752e+05,3.7231
7.1761e+05,3.7497
7.177e+05,3.7768
7.1779e+05,3.8066
7.1788e+05,3.8391
7.1798e+05,3.8675
7.1807e+05,3.9002
7.1816e+05,3.9272
7.1825e+05,3.9441
7.1834e+05,3.9616
7.1843e+05,3.975
7.1852e+05,3.9922
7.1861e+05,4.0132
7.1871e+05,4.0403
7.188e+05,4.0689
7.1889e+05,4.0985
7.1898e+05,4.1162
7.1907e+05,4.1476
7.1916e+05,4.1792
7.1925e+05,4.2009
7.1934e+05,4.2161
7.1944e+05,4.2257
7.1953e+05,4.2402
7.1962e+05,4.2409
7.1971e+05,4.2508
7.198e+05,4.2675
7.1989e+05,4.288
7.1998e+05,4.318
7.2008e+05,4.3566
7.2017e+05,4.3818
7.2026e+05,4.4359
7.2035e+05,4.4802
7.2044e+05,4.531
7.2053e+05,4.5734
7.2062e+05,4.6295
7.2072e+05,4.6776
7.2081e+05,4.7228
7.209e+05,4.7622
7.2099e+05,4.7957
7.2108e+05,4.8307
7.2117e+05,4.8519
7.2126e+05,4.8659
7.2136e+05,4.8766
7.2144e+05,4.8817
7.2154e+05,4.8838
7.2163e+05,4.8985
7.2172e+05,4.9271
7.2181e+05,4.9532
7.219e+05,4.9752
7.2199e+05,5.0007
7.2209e+05,5.0349
7.2218e+05,5.0793
7.2227e+05,5.1213
7.2236e+05,5.1652
7.2245e+05,5.2095
7.2254e+05,5.258
7.2263e+05,5.3038
7.2272e+05,5.3493
7.2282e+05,5.3736
7.2291e+05,5.4115
7.23e+05,5.455
7.2309e+05,5.4876
7.2318e+05,5.5174
7.2327e+05,5.5296
7.2336e+05,5.5463
7.2346e+05,5.5694
7.2355e+05,5.5866
7.2364e+05,5.6109
7.2373e+05,5.6302
7.2382e+05,5.6475
7.2391e+05,5.6706
7.24e+05,5.6892
7.2409e+05,5.6969
7.2418e+05,5.7026
7.2428e+05,5.7181
7.2437e+05,5.7392
7.2446e+05,5.7705
7.2455e+05,5.8002
7.2464e+05,5.8349
7.2473e+05,5.8686
7.2482e+05,5.8992
7.2492e+05,5.9302
7.2501e+05,5.959
